participant_id,prolific_id,participant_hash,trial_number,item_order,condition,trial_type,partner,partner_color,strong_prime_speaker,weak_prime_speaker,other_condition_speaker,strong_prime_color,weak_prime_color,other_condition_color,valid_response,click_index,click_time,click_time_from_trial_start_ms,click_time_from_tracker_start_ms,click_time_before_response_ms,click_x_px,click_y_px
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,7,12,FALSE,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235601593,6391,0,-624,964,969
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,8,13,target-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235607866,5647,0,-2458,955,968
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,9,14,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235616902,6577,0,-1548,961,963
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,10,15,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235625244,6793,1,-852,955,962
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,11,16,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235632610,6513,0,-1330,970,962
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,12,17,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235640069,6128,0,-2811,951,966
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,13,18,strong-prime,strong-target,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235649828,6947,0,-1058,979,954
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,14,19,weak-prime,weak-target,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235659325,8438,0,-773,973,954
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,15,20,FALSE,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235665580,5481,0,-1295,955,966
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,16,21,FALSE,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235672795,5919,0,-970,965,953
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,17,22,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235680075,6308,0,-1764,957,954
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,18,23,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235689268,7428,0,-3146,960,969
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,18,23,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789235691784,9944,2516,-630,1714,286
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,19,24,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235718950,26535,0,-970,966,954
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,20,25,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235726700,6779,0,-1332,955,965
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,20,25,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789235727822,7901,1122,-210,1727,316
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,21,26,weak-prime,weak-target,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235737385,9352,1,-1259,951,962
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,22,27,strong-prime,strong-target,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235829599,90954,0,-957,964,968
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,23,28,target-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235836818,6261,0,-786,975,961
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,24,29,target-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235845086,7481,0,-1085,960,954
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,24,29,target-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789235845624,8019,538,-547,229,228
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,24,29,target-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,3,1789235845943,8338,857,-228,224,284
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,25,30,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235853513,7341,0,-1320,951,959
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,25,30,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789235854075,7903,562,-758,1775,184
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,25,30,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,3,1789235854348,8176,835,-485,1724,337
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,25,30,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,4,1789235854541,8369,1028,-292,1746,278
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,27,32,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235873694,6842,0,-1341,962,969
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,28,33,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235881371,6335,0,-1278,955,956
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,29,34,strong-prime,strong-target,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235900645,17995,0,-1174,973,960
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,30,35,weak-prime,weak-target,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235908262,6443,0,-855,972,964
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,31,36,strong-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235915626,6508,0,-952,955,965
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,32,37,target-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235922558,5979,0,-682,972,961
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,33,38,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235929481,6240,0,-850,974,962
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,34,39,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235937060,6728,0,-791,942,957
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,35,40,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235945033,7180,0,-1150,940,960
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,35,40,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789235945940,8087,907,-243,218,317
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,36,41,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235952507,6323,0,-1255,960,965
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,37,42,weak-prime,weak-target,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235960609,6845,0,-708,961,969
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,38,43,strong-prime,strong-target,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235967497,6179,0,-1662,954,950
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,38,43,strong-prime,strong-target,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789235968650,7332,1153,-509,1713,317
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,38,43,strong-prime,strong-target,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,3,1789235968878,7560,1381,-281,1698,284
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,39,44,target-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235974670,5509,0,-1457,963,950
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,40,45,target-filler,single,Gemma,#666666,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235982647,6519,0,-739,946,966
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,41,46,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235989976,6589,0,-907,970,965
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,42,47,strong-prime,strong-train,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789235997164,6279,0,-694,971,960
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,43,48,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789236004360,6500,0,-844,961,968
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,43,48,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789236004975,7115,615,-229,1719,316
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,44,49,weak-prime,weak-train,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789236011940,6735,0,-1169,963,958
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,45,50,strong-prime,strong-target,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789236019568,6458,0,-846,965,968
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,45,50,strong-prime,strong-target,Riley,#D55E00,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789236020213,7103,645,-201,1681,309
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,46,51,weak-prime,weak-target,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,1,1789236026818,6403,0,-1368,952,960
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,46,51,weak-prime,weak-target,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,2,1789236027694,7279,876,-492,1726,311
5c2f7a01c5b00a0001f3e52f,5c2f7a01c5b00a0001f3e52f,6f90cc3d781d3f80f3508f445a3025ce,46,51,weak-prime,weak-target,Alex,#0072B2,Riley,Alex,Gemma,#D55E00,#0072B2,#666666,TRUE,3,1789236027949,7534,1131,-237,1726,311
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,1,6,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145637951,8831,1,-530,700,683
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,2,7,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145646044,7558,1,-577,669,675
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,3,8,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145656996,10371,1,-947,691,691
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,4,9,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145677906,19959,0,-682,684,681
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,5,10,weak-prime,weak-target,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145685848,7257,1,-945,685,681
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,6,11,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145693877,7080,1,-773,691,681
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,7,12,FALSE,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145701821,7167,1,-536,676,677
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,8,13,target-filler,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145709516,7155,1,-2123,676,687
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,9,14,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145718134,6490,1,-623,676,687
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,11,16,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145737375,6967,1,-1534,673,678
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,12,17,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145747967,9055,1,-1354,692,673
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,13,18,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145757603,8279,1,-800,697,682
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,14,19,weak-prime,weak-target,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145764862,6454,1,-741,692,684
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,15,20,FALSE,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145773621,8015,1,-1979,691,677
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,16,21,FALSE,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145781819,6215,1,-847,674,673
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,17,22,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145790211,7542,1,-1064,691,678
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,18,23,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145799549,8271,1,-868,675,678
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,19,24,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145808518,8098,1,-915,676,687
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,20,25,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145816581,7143,2,-860,691,674
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,21,26,weak-prime,weak-target,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145825746,8301,1,-1100,677,672
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,22,27,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145835187,8338,1,-892,674,685
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,22,27,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,2,1789145835785,8936,599,-294,104,205
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,23,28,target-filler,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145842237,6155,1,-838,689,676
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,24,29,target-filler,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145849676,6597,0,-959,684,673
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,25,30,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145858556,7918,1,-906,683,682
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,26,31,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145865929,6463,1,-838,687,674
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,27,32,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145873946,7176,1,-944,701,676
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,28,33,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145882158,7265,1,-943,705,682
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,29,34,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145890776,7672,1,-1265,690,674
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,29,34,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,2,1789145891704,8600,929,-337,157,219
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,30,35,weak-prime,weak-target,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145899145,7101,1,-1041,686,675
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,31,36,strong-filler,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145907305,7116,1,-876,694,678
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,32,37,target-filler,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145915667,7483,1,-644,693,679
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,33,38,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145923377,7063,1,-891,687,677
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,34,39,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145931371,7100,1,-1454,699,689
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,34,39,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,2,1789145932502,8231,1132,-323,183,250
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,35,40,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145939959,7131,1,-1190,698,679
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,35,40,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,2,1789145940835,8007,877,-314,1223,212
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,36,41,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145949250,8098,0,-2069,683,685
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,36,41,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,2,1789145951011,9859,1761,-308,168,249
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,37,42,weak-prime,weak-target,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145958605,7282,1,-919,690,677
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,38,43,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145966492,6965,1,-1223,677,677
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,38,43,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,2,1789145967386,7859,895,-329,170,222
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,39,44,target-filler,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145973910,6192,1,-891,689,678
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,40,45,target-filler,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145981328,6524,1,-1333,683,676
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,40,45,target-filler,single,Devon,#666666,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,2,1789145982331,7527,1004,-330,1197,221
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,41,46,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145989622,6958,1,-869,668,682
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,42,47,strong-prime,strong-train,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789145997556,7062,1,-959,686,677
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,43,48,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789146005326,6807,1,-1258,685,680
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,44,49,weak-prime,weak-train,Maya,#D55E00,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789146013284,6696,1,-1573,683,672
5c3144d37626080001a88836,5c3144d37626080001a88836,4a72b88db47050990ec6e066bd33863c,45,50,strong-prime,strong-target,Alex,#0072B2,Alex,Maya,Devon,#0072B2,#D55E00,#666666,TRUE,1,1789146021129,6269,1,-1191,691,685
